271,Buddy Hield,Sac,G,29.24,55,28.6,59.6,22.4,10.9,92,0.87,198,0.419,495,0.368,0.514,0.54,14.4,4,7.6,1.9,9.9,0.87,0.27,1.64,6.7,103.4,111.6
272,Buddy Hield,Ind,G,29.24,13,38.9,81.1,21.4,11.5,18,0.889,101,0.594,114,0.351,0.558,0.574,19.7,5.4,7.6,5.6,22.2,0.85,0.31,2.23,8.7,113.7,111.7
273,Haywood Highsmith,Mia,F,25.26,13,8,16.7,12.7,6.7,4,0.5,9,0.222,17,0.412,0.481,0.486,2.1,1.3,9.2,0.1,1.3,0.08,0.15,0.15,3.2,105.7,104.6
274,George Hill,Mil,G,35.86,41,25.5,53,11.9,12,50,0.96,117,0.556,117,0.316,0.515,0.564,7,3.2,6.7,2.5,12.7,0.8,0.15,0.85,6,119.6,109.5
275,Malcolm Hill,Atl,F,26.38,3,15.3,31.9,9.3,0,4,1,3,0.667,5,0.6,0.813,0.871,5.7,2,7.2,0.3,2.9,1.33,0.33,0,3.9,183.5,98.9
276,Malcolm Hill,Chi,F,26.38,14,10.8,22.5,13.8,4.2,10,0.7,12,0.667,29,0.345,0.561,0.584,3.8,1.9,9.6,0.3,3.5,0.14,0.14,0.14,4.8,124.5,106.7
277,Solomon Hill,Atl,F,30.99,13,10.7,22.3,6.6,4.8,0,0,7,0.143,13,0.154,0.2,0.2,0.6,1.8,9.1,0.9,10.3,0.31,0.15,0.08,3.7,87.5,105.8
278,Nate Hinton,Ind,G-F,22.77,2,1.2,2.5,35.8,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,,
279,Jaylen Hoard,Okc,F,22.96,1,1.8,3.8,24,0,0,0,1,0,0,0,0,0,0,2,56.7,0,0,0,0,0,0,,
280,Aaron Holiday,Was,G,25.45,41,16.2,33.7,18,14.5,35,0.8,147,0.524,67,0.343,0.521,0.547,6.1,1.6,5.6,1.9,17.3,0.59,0.22,0.95,6.5,105,108.4
281,Aaron Holiday,Pho,G,25.45,12,17.8,37.1,19.9,15.3,19,0.947,54,0.463,21,0.524,0.553,0.606,8.4,2.3,6.7,3.8,28.8,0.92,0,1.25,9.4,121.6,103.4
282,Jrue Holiday,Mil,G,31.75,55,33.2,69.2,23.3,15.2,144,0.764,524,0.546,257,0.416,0.572,0.594,18.2,4.6,7.3,6.7,31.5,1.51,0.47,2.75,9.9,117.4,107.6
283,Justin Holiday,Ind,F-G,32.94,49,28.9,60.2,15.9,9.3,41,0.829,122,0.516,336,0.378,0.553,0.568,11,2.8,5.3,1.8,8.9,0.73,0.37,1,5.3,111.2,112.1
284,Justin Holiday,Sac,F-G,32.94,13,27.5,57.3,15.9,8.3,9,0.889,37,0.405,81,0.296,0.432,0.451,8.5,2.3,4.5,1.5,7.6,0.85,0.69,0.85,4.5,94,111.9
285,Richaun Holmes,Sac,F,28.41,43,24.4,50.9,15.9,14.3,90,0.778,290,0.666,5,0.4,0.664,0.69,10.7,7.3,16.1,1.1,6.8,0.4,0.93,1.3,7.2,128.1,104.8
286,Rodney Hood,Mil,G-F,29.4,39,14.9,31.1,10.6,4.9,14,0.929,51,0.431,80,0.3,0.443,0.47,3.3,1.7,6.1,0.8,6.6,0.31,0.1,0.18,4.4,107,111.1
287,Rodney Hood,Lac,G-F,29.4,6,7,14.5,10.5,0,0,0,5,0.4,5,0.6,0.65,0.65,2.2,0.3,2.5,0.3,6.8,0.33,0.17,0,3.3,133.3,115.3
288,Scotty Hopson,Okc,G-F,32.6,1,17.7,36.9,14.6,33.3,0,0,3,0.667,1,0,0.5,0.5,4,1,2.9,1,8.4,0,0,2,3.6,69.5,113.5
289,Al Horford,Bos,C-F,35.78,59,29,60.4,15.5,9.6,86,0.849,269,0.576,237,0.316,0.529,0.559,10.3,7.6,14.1,3.3,16.7,0.68,1.36,0.98,8.8,121,101.4
290,Talen Horton-Tucker,Lal,G,21.3,49,26,54.2,18.4,13.3,96,0.781,282,0.486,147,0.265,0.456,0.494,9.5,3.3,6.7,2.7,14.4,0.92,0.53,1.47,6.8,99.5,106.3
291,Danuel House Jr.,Hou,F-G,28.77,16,14.5,30.3,18.3,17.9,19,0.895,40,0.375,34,0.294,0.405,0.467,4.8,2.7,10.1,1.2,11.6,0.31,0.31,1.13,6.9,89,112.7
292,Danuel House Jr.,Nyk,F-G,28.77,1,3.4,7.1,12.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
293,Danuel House Jr.,Uta,F-G,28.77,18,18.8,39.2,12.8,7,26,0.692,28,0.536,53,0.453,0.63,0.649,6.7,2.7,7.9,1.2,8.9,0.5,0.44,0.39,5.9,134.8,106.7
294,Dwight Howard,Lal,C-F,36.26,48,14.8,30.7,14.1,16.4,97,0.629,142,0.606,9,0.667,0.629,0.648,5.2,5.6,20.2,0.6,5.5,0.6,0.6,0.79,7,127.6,98
295,Markus Howard,Den,G,23.03,27,5.3,11,27.6,6.7,15,0.867,21,0.238,56,0.411,0.513,0.55,3.4,0.3,2.7,0.2,6.4,0.26,0,0.22,4.4,103.9,107.1
296,Kevin Huerter,Atl,G-F,23.55,59,29.3,61,17.2,10.6,39,0.795,280,0.543,309,0.385,0.561,0.571,11.7,3.3,6.1,2.7,13.1,0.66,0.36,1.22,6.4,111.5,110.5
297,Jay Huff,Lal,C,24.55,4,5.1,10.6,8.5,25,0,0,1,0,2,0,0,0,0,1,10.5,0.3,5.8,0.25,0.25,0.25,0,34,109.3
298,Elijah Hughes,Uta,G,24.01,14,8,16.7,17.2,15.8,3,1,8,0.625,28,0.357,0.556,0.576,3.1,1.2,8.3,0.4,7.5,0.29,0.07,0.5,5.7,104.7,106.4
299,Elijah Hughes,Por,G,24.01,9,14.3,29.7,16.6,12.3,2,0.5,15,0.267,27,0.148,0.238,0.245,2.3,2.3,8.9,0.7,6.3,0.44,0.33,0.67,4.3,57.1,107.7
300,De'Andre Hunter,Atl,F-G,24.28,39,29.8,62,19.5,10.1,119,0.756,270,0.485,140,0.386,0.517,0.556,13.2,3.2,5.8,1.2,5.9,0.67,0.33,1.33,5,106.3,108.2
301,Chandler Hutchison,Pho,F-G,25.88,6,3.7,7.8,13.3,58.1,2,1,2,0.5,0,0,0.5,0.694,0.7,0.8,11.9,0.3,10.4,0,0,0.67,6,,
302,Bones Hyland,Den,G,21.49,55,17.7,36.9,23.8,12.1,79,0.861,163,0.405,266,0.365,0.493,0.529,8.9,2.7,8.4,2.3,18.6,0.55,0.24,1.16,8.6,103.3,101
303,Serge Ibaka,Lac,F,32.49,35,15.4,32.1,19.4,13.9,29,0.69,130,0.538,62,0.387,0.552,0.567,6.6,4.3,14.5,1,10.3,0.2,0.74,0.94,7.9,108.7,100.6
304,Serge Ibaka,Mil,F,32.49,11,19.6,40.8,14.4,9.7,10,0.7,40,0.6,21,0.381,0.59,0.604,7.2,5.9,15.9,0.5,3.3,0.27,0.55,0.64,5.7,119.9,100
305,Andre Iguodala,Gol,G-F,38.12,26,19.9,41.5,11.1,17.4,16,0.813,41,0.634,61,0.23,0.461,0.491,4.1,3.3,9,3.8,24.9,0.85,0.81,0.88,7.5,117.1,105.4
306,Joe Ingles,Uta,F-G,34.45,45,24.9,51.9,13.2,13.5,22,0.773,60,0.617,225,0.347,0.54,0.551,7.2,2.9,6.4,3.5,18.9,0.51,0.11,1.02,6.7,116.9,107
307,Brandon Ingram,Nor,F,24.53,50,34.2,71.3,29.4,11.6,277,0.816,696,0.501,215,0.335,0.502,0.552,22.8,5.7,9.1,5.5,27.9,0.64,0.46,2.72,10.5,110.3,109.7
308,Kyrie Irving,Bro,G,29.97,18,36.2,75.3,29,9.8,78,0.897,231,0.515,130,0.408,0.55,0.591,25.9,4.6,6.8,5.4,24.9,1.22,0.67,2.39,9.5,115.8,109.6
309,Wes Iwundu,Atl,F,27.23,3,27.4,57.1,11.1,4.8,4,0.75,13,0.385,5,0.6,0.528,0.557,7.3,4.3,8.7,0,0,0.33,0,0.33,0,115.1,108.8
310,Jaren Jackson Jr.,Mem,F-C,22.49,68,27.6,57.4,25.3,9.6,304,0.809,559,0.479,352,0.315,0.477,0.534,16.4,5.9,11.1,1,5.4,0.93,2.24,1.63,6.7,108.1,99.6
311,Frank Jackson,Det,G,23.86,44,22.3,46.5,20.7,7.4,78,0.795,165,0.539,241,0.32,0.504,0.535,10.7,1.6,3.8,1,7,0.52,0.2,0.8,4.6,104.9,112.3
312,Isaiah Jackson,Ind,F,20.17,29,13.3,27.7,23.3,13.3,68,0.647,140,0.593,12,0.333,0.586,0.61,7.7,4.1,17.1,0.3,3.3,0.48,1.34,0.97,6.4,115.3,96.4
313,Josh Jackson,Det,G-F,25.09,39,18.1,37.8,19,12.1,56,0.714,138,0.529,113,0.265,0.47,0.501,7.1,3.2,9.4,1.3,10.9,0.54,0.46,0.97,6.8,97.7,106.6
314,Josh Jackson,Sac,G-F,25.09,4,3.3,6.8,32.5,20.2,2,1,3,0.333,4,0,0.143,0.254,1,0.5,8.3,0.3,10,0.25,0.25,0.5,6.4,,
315,Justin Jackson,Bos,F,26.96,1,2,4.2,41.3,0,2,1,1,0,0,0,0,0.532,2,0,0,0,0,0,0,0,0,,
316,Justin Jackson,Pho,F,26.96,6,5.8,12,18.8,6.7,0,0,5,0.4,9,0.333,0.464,0.464,2.2,1.2,10.8,0.3,7.7,0,0,0.17,6.4,96.2,102.3
317,Reggie Jackson,Lac,G,31.91,66,31.3,65.2,27.4,11.8,144,0.84,619,0.443,458,0.332,0.466,0.493,17,3.8,6.3,4.8,24.9,0.74,0.18,2.3,8.6,99.4,107.7
318,LeBron James,Lal,F,37.2,49,36.8,76.7,32,12.5,292,0.771,656,0.619,391,0.358,0.588,0.62,29.7,8.1,11.8,6.3,31.2,1.43,1.04,3.43,12.5,117,107.8
319,DeJon Jarreau,Ind,G,24.14,1,0.9,1.9,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,
320,DaQuan Jeffries,Mem,G-F,24.54,3,2.9,6.1,9.3,0,0,0,1,1,1,0,0.5,0.5,0.7,0.7,11.8,0.3,14.5,0,0,0,7.3,,
321,Ty Jerome,Okc,G-F,24.68,48,16.7,34.8,20.8,9.6,47,0.809,142,0.493,186,0.29,0.46,0.488,7.1,1.6,5,2.3,21.6,0.63,0.1,0.77,7.1,103.1,106.9
322,Isaiah Joe,Phi,G,22.7,47,11.8,24.5,14.9,8.7,26,0.923,35,0.429,121,0.331,0.481,0.52,3.7,1.1,5,0.7,8.2,0.26,0.06,0.34,4.8,104.1,108.1
323,Alize Johnson,Chi,F,25.89,16,7.5,15.7,12.4,23.5,7,0.571,21,0.571,2,0,0.522,0.537,1.8,2.3,16.7,0.5,8.6,0.19,0,0.5,6.8,112.8,101.8
324,Alize Johnson,Was,F,25.89,3,6.1,12.6,23,31.8,1,0,4,0.5,2,0,0.333,0.311,1.3,4,36.3,0,0,0,0,1,0,73.6,111.9
325,Alize Johnson,Nor,F,25.89,4,7.1,14.8,19.3,7.8,4,0.75,10,0.3,0,0,0.3,0.383,2.3,3.3,25.1,0.3,4.9,0.5,0,0.25,7.4,106,99.9
326,BJ Johnson,Orl,F,26.23,4,16.2,33.6,16.8,0,0,0,15,0.467,10,0.4,0.52,0.52,6.5,3.8,12.3,0,0,0,0.25,0,0,113.3,111.2
327,Cameron Johnson,Pho,F,26.03,60,26.3,54.8,17.3,5.9,102,0.873,194,0.526,355,0.448,0.62,0.648,12.8,4.1,8.3,1.5,7.7,0.83,0.23,0.62,6.5,126.9,104
328,David Johnson,Tor,G,21.04,2,1,2.1,21.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
329,James Johnson,Bro,F,35.06,52,19.7,41.1,14.6,12.1,52,0.538,202,0.55,80,0.288,0.516,0.523,6.1,3.5,9.7,2.1,14.8,0.5,0.52,0.81,7.2,110.2,102.9
330,Jalen Johnson,Atl,F,20.24,16,4.2,8.8,18.5,14,6,0.667,14,0.571,8,0.375,0.568,0.588,1.8,1.1,13.8,0.1,2.1,0,0.06,0.25,5.6,99.5,111.9
331,Joe Johnson,Bos,G-F,40.71,1,2,4.2,22,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,,
332,Keldon Johnson,San,F-G,22.42,62,31.5,65.7,20.6,8.2,178,0.747,502,0.498,297,0.404,0.538,0.566,16,6.1,10.1,1.8,7.9,0.73,0.15,1.26,7.1,111.1,109.8
333,Keon Johnson,Lac,G,20.01,15,9,18.7,21.9,10.4,21,0.762,40,0.35,11,0.273,0.363,0.44,3.5,1.4,8.1,0.9,13.8,0.47,0.13,0.47,7.3,95.5,95.7
334,Keon Johnson,Por,G,20.01,7,23.3,48.6,19.5,9.6,12,0.917,38,0.263,23,0.391,0.385,0.438,8.3,2.7,6.3,2.3,14.3,0.86,0.14,1,6.4,96.4,113.4
335,Stanley Johnson,Lal,F-G,25.79,33,21.7,45.2,12,9.5,39,0.692,95,0.579,68,0.324,0.54,0.563,6.2,3.1,7.7,1.5,9.1,0.88,0.36,0.58,5.7,115.9,103.9
336,Tyler Johnson,Phi,G,29.85,3,12.7,26.5,12.9,9.1,0,0,3,0.333,7,0.429,0.55,0.55,3.7,2,8.7,0.7,7.5,0.33,0.33,0.33,5.4,109.1,102.9
337,Tyler Johnson,San,G,29.85,3,17.7,36.9,8.7,9.1,0,0,4,0,6,0.333,0.3,0.3,2,2,5.9,1.7,10.9,0.67,0.67,0.33,4.3,88.4,111.7
338,Nikola Jokic,Den,C,27.06,61,33.1,69,31.4,15.7,361,0.806,801,0.644,255,0.349,0.615,0.654,26.1,13.8,23.1,8.1,44.1,1.33,0.82,3.72,17.3,125.6,99.8
339,Derrick Jones Jr.,Chi,F,25.07,42,17.7,36.8,12.6,10.4,57,0.789,120,0.633,45,0.356,0.606,0.644,5.8,3.4,10.8,0.5,3.8,0.45,0.71,0.52,4.8,128.8,102
340,Carlik Jones,Dal,G,24.22,3,6.4,13.3,25.5,27.6,2,1,6,0,1,0,0,0.127,0.7,1,8.6,1.7,32.2,0.33,0,1,6.6,51.5,111
341,Carlik Jones,Den,G,24.22,2,2,4.2,22,0,0,0,2,0.5,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,,
342,Damian Jones,Sac,C,26.7,45,15.9,33.2,15.2,16.9,82,0.72,158,0.671,18,0.278,0.645,0.674,6.4,3.9,13.2,1.1,10.1,0.4,0.71,0.96,7.6,125,103.3
343,Herbert Jones,Nor,F,23.44,65,30.1,62.6,13.7,13.8,131,0.847,351,0.536,127,0.339,0.528,0.575,9.5,3.9,7.1,2.2,10.3,1.51,0.82,1.32,5.8,114,104.6
344,Jemerrio Jones,Lal,F,26.93,2,7.4,15.3,8.8,0,0,0,3,0.667,0,0,0.667,0.667,2,1.5,10.8,0,0,0.5,0,0,0,155.9,101.3
345,Kai Jones,Cha,C-F,21.15,19,3,6.3,16.5,26.6,8,0.375,11,0.636,2,0.5,0.654,0.605,1.1,0.6,10,0.2,9.5,0.05,0,0.32,6.8,,
346,Mason Jones,Lal,G,23.65,2,4.4,9.2,48.3,10.1,2,0.5,6,0.333,2,0,0.25,0.282,2.5,1,12.1,0,0,0.5,0,0.5,0,60.2,99.7
347,Tre Jones,San,G,22.18,55,14.9,31,15.5,11.6,62,0.774,212,0.542,27,0.111,0.5,0.539,5.2,2.1,7.3,2.9,25.7,0.55,0.05,0.64,8.5,117.7,109.4
348,Tyus Jones,Mem,G,25.84,62,20.2,42.2,16.7,7.9,53,0.83,280,0.511,166,0.361,0.522,0.543,8.2,2.4,6.2,4,27.3,0.92,0.03,0.65,8.5,123.2,111.7
349,DeAndre Jordan,Lal,C,33.64,32,12.8,26.6,12.8,17.3,26,0.462,89,0.674,0,0,0.674,0.657,4.1,5.4,22.4,0.4,4.5,0.31,0.81,0.66,6.5,124.9,98.4
350,DeAndre Jordan,Phi,C,33.64,3,13.2,27.5,15.6,36.3,4,1,7,0.571,0,0,0.571,0.685,4,5.3,22.4,0.7,7.2,0.33,0.33,1.67,7.4,114.1,106.1
351,Cory Joseph,Det,G,30.57,57,24.9,51.8,14.2,16.3,99,0.869,213,0.469,135,0.415,0.529,0.58,8,2.6,5.7,3.8,22.5,0.65,0.28,1.33,6.9,115.2,109.8
352,Georgios Kalaitzakis,Mil,F,23.2,9,5.3,11.1,17,21.1,9,0.444,7,0.429,4,0.5,0.545,0.535,1.8,0.9,8.8,0,0,0.11,0.11,0.44,0,93.8,98.1
353,Frank Kaminsky,Pho,F-C,28.94,9,20.1,41.9,19,6.3,20,0.9,51,0.608,15,0.333,0.583,0.635,10.6,4.6,12.1,1.4,10.2,0.89,0.78,0.56,8.1,130.7,100.8
354,Luke Kennard,Lac,G,25.72,59,27.4,57.1,16.6,8.6,60,0.883,176,0.432,358,0.458,0.603,0.622,11.8,3.4,6.5,2.1,11.4,0.59,0.1,0.9,6.4,118.8,108.6
355,Braxton Key,Phi,F,25.08,2,3.2,6.7,28.1,50,0,0,1,1,1,0,0.5,0.5,1,1,17.3,0.5,24,0.5,0,1,9.9,,
356,George King,Dal,F-G,28.16,4,4.8,10,16.1,14.5,2,0.5,1,0,4,0,0,0.085,0.3,1.3,14.4,0,0,0,0,0.25,0,16.6,86.5
357,Louis King,Sac,F,22.94,10,10.4,21.6,21.2,0,10,0.7,20,0.35,27,0.296,0.404,0.438,4.5,1.2,6.2,0.9,12.4,0.2,0.1,0,6.5,100.1,105.4
358,Corey Kispert,Was,F,23.03,61,21.3,44.3,14.8,8.3,47,0.851,147,0.592,229,0.341,0.543,0.565,7.3,2.7,6.9,1,6.8,0.36,0.31,0.59,5.1,112.8,113.6
359,Maxi Kleber,Dal,F,30.12,49,24.9,51.8,13.1,9.5,55,0.709,85,0.553,213,0.347,0.53,0.551,7.2,5.9,13.2,1.1,6.4,0.53,1.1,0.69,5.8,113.4,100.1
360,Brandon Knight,Dal,G,30.28,3,18.2,37.8,22.7,14.5,8,1,7,0.714,13,0.308,0.55,0.638,10,2.3,7.1,2.7,22.8,0.33,0,1.33,8.7,120.4,102.2
361,Nathan Knight,Min,F-C,24.48,31,6.9,14.4,19.1,15.3,55,0.727,51,0.51,8,0.25,0.492,0.589,3.2,2.1,16.1,0.6,11.6,0.23,0.23,0.48,9.2,119.9,98.4
362,Kevin Knox II,Nyk,F,22.59,13,8.5,17.8,19.5,10.1,10,0.7,12,0.417,28,0.357,0.5,0.529,3.6,1.7,10.5,0.2,4.2,0.15,0.08,0.38,5,107.2,110.4
363,Kevin Knox II,Atl,F,22.59,10,6.9,14.3,17.7,7.2,6,0.667,11,0.545,12,0.083,0.326,0.371,1.9,1.3,10.4,0.5,9.6,0.1,0,0.2,6.2,88.4,107.5
364,John Konchar,Mem,G,25.98,59,18.2,37.9,9.5,9.7,39,0.59,104,0.587,103,0.398,0.592,0.598,4.5,4.5,12.9,1.4,9.4,0.64,0.32,0.41,6.7,129.4,104.8
365,Furkan Korkmaz,Phi,G-F,24.64,57,22.8,47.5,17.7,9,76,0.816,188,0.516,244,0.291,0.471,0.504,8.2,2.9,7,2.1,13.5,0.54,0.12,0.81,6.5,103.5,110.9
366,Luke Kornet,Cle,F-C,26.66,2,7.5,15.5,18.7,0,3,0.667,4,0.25,1,0,0.2,0.316,2,1.5,11,0.5,8.9,0,0.5,0,6.1,96.6,107.6
367,Luke Kornet,Mil,F-C,26.66,1,3,6.3,14.3,0,0,0,1,0,0,0,0,0,0,1,17.6,0,0,0,0,0,0,,
368,Luke Kornet,Bos,F-C,26.66,4,4.3,8.9,7.7,0,0,0,2,0,1,0,0,0,0,0.8,9.4,0.3,7.1,0.5,0,0,0,22.9,97.6
369,Vit Krejci,Okc,G,21.73,15,15.5,32.4,10.9,15.2,7,1,18,0.556,29,0.31,0.5,0.539,3.6,1.7,5.7,0.9,8.5,0.4,0.13,0.6,4.6,104,105.7
370,Arnoldas Kulboka,Cha,F,24.19,1,2.7,5.6,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,
371,Jonathan Kuminga,Gol,F,19.44,56,16.1,33.5,23.2,12.1,142,0.697,238,0.601,121,0.339,0.57,0.603,9.1,3.2,10.7,0.8,7.6,0.41,0.29,1.04,7.1,111.3,97.2
372,Kyle Kuzma,Was,F,26.64,63,33.5,69.8,24.2,13.8,213,0.714,540,0.531,357,0.345,0.526,0.553,17.4,8.6,14,3.4,15.9,0.65,0.89,2.52,9.5,104.3,109.1
373,Anthony Lamb,San,F,24.15,2,3.9,8,11,0,0,0,0,0,2,0,0,0,0,0.5,6.8,1,28.9,0,0,0,0,,
374,Jeremy Lamb,Ind,G-F,29.79,39,15.7,32.8,20.1,8.4,80,0.838,111,0.414,117,0.333,0.458,0.524,7.1,2.4,8.5,1.3,11.7,0.59,0.36,0.62,7.2,110.2,110.3
375,Jeremy Lamb,Sac,G-F,29.79,7,21.1,44,19.7,7.3,14,0.857,30,0.433,27,0.296,0.439,0.491,8.9,3.9,9.8,1.9,12.5,0.43,0.86,0.71,7.7,104.1,113.4
376,Jock Landale,San,C,26.38,42,10.8,22.5,18.9,13.3,30,0.833,94,0.67,69,0.319,0.589,0.616,5.2,2.3,11.2,0.9,12,0.21,0.31,0.64,8.2,120.4,106.6
377,Romeo Langford,Bos,G-F,22.38,44,16.6,34.5,13,7.4,34,0.588,101,0.495,83,0.349,0.508,0.52,4.7,2.4,7.6,0.4,3.7,0.48,0.36,0.36,4,107.8,104.8
378,Romeo Langford,San,G-F,22.38,1,16.1,33.5,15.1,0,4,0.25,3,1,1,0,0.75,0.608,7,1,3.3,0,0,0,0,0,0,113.3,120.5
379,Zach LaVine,Chi,G-F,27.01,54,34.8,72.5,29.1,11.9,270,0.859,591,0.538,387,0.395,0.56,0.605,24.6,4.9,7.9,4.5,20.6,0.59,0.35,2.74,9.4,113.6,110.9
380,Jake Layman,Min,F,28.02,27,7.2,15,15.5,11.1,12,0.75,31,0.581,28,0.143,0.407,0.443,2.1,1.1,8.4,0.3,5.5,0.22,0.19,0.3,4.9,91.2,109.9
381,Damion Lee,Gol,G-F,29.39,53,19.8,41.3,15.8,8.4,53,0.849,164,0.549,163,0.362,0.546,0.574,7.6,3.1,8.4,1,6.9,0.66,0.09,0.6,5.8,112,102.9
382,Saben Lee,Det,G,22.72,31,14.9,31,17,14.2,45,0.778,92,0.435,45,0.267,0.423,0.482,4.9,2.3,8.3,2.3,23,0.84,0.35,0.84,7.9,103,110.1
383,Alex Len,Sac,C,28.74,35,16.4,34.1,17.1,17.9,58,0.638,142,0.556,20,0.3,0.543,0.568,6.1,4.4,14.6,1.2,10.3,0.34,0.71,1.17,7.8,108.4,100.2
384,Caris LeVert,Ind,G,27.55,39,31.1,64.8,26.9,9.9,146,0.76,433,0.501,189,0.323,0.496,0.53,18.7,3.8,6.8,4.4,23.1,0.9,0.46,1.92,8.7,108.7,111.3
385,Caris LeVert,Cle,G,27.55,4,31,64.5,23.4,9.1,4,0.75,44,0.432,14,0.286,0.431,0.443,13.3,1.5,2.7,3.8,19.1,1.5,0.25,1.5,5.5,93.3,106.8
386,Kira Lewis Jr.,Nor,G,20.94,24,14.2,29.6,22.4,14.7,12,0.833,88,0.523,58,0.224,0.449,0.466,5.9,1.6,6.3,2,22,0.46,0.04,1.08,7.5,95.1,112
387,Scottie Lewis,Cha,G,22,2,3.3,6.9,5.6,0,2,0.5,0,0,0,0,,0.568,0.5,0,0,0.5,17.4,0.5,0,0,0,,
388,Damian Lillard,Por,G,31.66,29,36.4,75.9,29.4,11.6,181,0.878,268,0.485,284,0.324,0.486,0.55,24,4.1,6.2,7.3,34,0.59,0.38,2.86,9.8,112.6,117.3
389,Nassir Little,Por,F-G,22.09,42,25.9,54,15.8,10.1,94,0.734,161,0.584,154,0.331,0.541,0.575,9.8,5.6,11.8,1.3,7.4,0.6,0.86,0.95,6.4,115.7,110.6
390,Isaiah Livers,Det,F,23.63,9,13.4,27.8,13.2,13.5,0,0,8,0.375,24,0.375,0.516,0.516,3.7,1.9,7.6,0.8,8.5,0.44,0.33,0.56,5.3,107,109.2
391,Kevon Looney,Gol,F,26.1,68,21.6,45.1,12.8,14.1,114,0.605,320,0.569,1,0,0.567,0.583,6.4,7.6,19,2,12.8,0.65,0.71,0.9,8.5,128.2,94.6
392,Brook Lopez,Mil,C,33.95,1,28.2,58.8,13.6,0,0,0,5,0.2,4,0.5,0.444,0.444,8,5,9.3,0,0,1,3,0,0,104.9,103
393,Robin Lopez,Orl,C,33.95,28,17.4,36.2,19.4,16.5,42,0.595,159,0.572,5,0.4,0.573,0.584,7.6,3.7,11.2,1.6,15,0.04,0.57,1.29,8.2,112.4,107
394,Didi Louzada,Nor,G,20,2,3.5,7.2,18.7,0,0,0,0,0,3,0,0,0,0,1,15.9,0.5,17.6,0,0,0,0,,
395,Kevin Love,Cle,F-C,33.51,59,22.3,46.5,25.5,9.7,181,0.856,241,0.473,368,0.389,0.539,0.59,13.8,7.2,17.7,2.2,15.5,0.34,0.24,1.25,10.8,117.5,101.8
396,Kyle Lowry,Mia,G,35.97,52,34.2,71.4,18.3,20.6,144,0.847,210,0.519,309,0.35,0.522,0.57,12.8,4.6,7.6,7.9,33.2,1.1,0.31,2.9,9.1,113.6,103.2
397,Timothe Luwawu-Cabarrot,Atl,G-F,26.85,39,11.7,24.3,14.6,8.6,20,0.85,43,0.419,87,0.368,0.508,0.537,3.8,1.3,5.9,0.7,7.6,0.33,0.1,0.33,5.2,109.4,108.3
398,Trey Lyles,Det,F,26.35,51,19.4,40.4,22.3,10.5,176,0.784,238,0.55,146,0.301,0.513,0.576,10.4,4.8,13.3,1.1,9.7,0.43,0.51,1.06,7.8,113.8,106.9
399,Trey Lyles,Sac,F,26.35,11,17.7,36.8,18.1,13.4,19,0.789,41,0.659,22,0.364,0.619,0.652,8.5,4.2,12.8,0.6,5.4,0.09,0.18,1,6.3,119.7,111
400,Theo Maledon,Okc,G,20.75,40,15.1,31.6,18.7,13.8,63,0.778,93,0.398,105,0.267,0.399,0.459,5.2,2,6.6,1.5,14.4,0.5,0.13,0.9,6.6,93.7,107.9
401,Sandro Mamukelashvili,Mil,F-C,22.81,36,9.1,18.9,13.6,9.6,14,0.786,46,0.522,42,0.429,0.58,0.6,3.1,1.8,10.5,0.4,6.7,0.19,0.19,0.28,5.7,126.3,107.9
402,Terance Mann,Lac,G-F,25.4,69,28.8,60,15.5,10,123,0.772,402,0.532,177,0.367,0.538,0.567,10.4,5.4,9.8,2.4,12.4,0.74,0.19,1.01,7.1,116.3,104.9
403,Tre Mann,Okc,G,21.11,53,21.7,45.2,21.2,9.4,68,0.765,265,0.415,216,0.343,0.459,0.483,9.3,2.5,5.9,1.4,10,0.79,0.19,1,5.9,95.2,107.7
404,Boban Marjanovic,Dal,C,33.58,18,5.6,11.6,34.2,14.5,16,0.5,55,0.636,3,0.333,0.629,0.623,4.5,1.7,16.6,0.1,4.5,0,0.11,0.61,6.5,101.3,88.2
405,Lauri Markkanen,Cle,F-C,24.81,46,30.3,63.1,19.7,6.6,108,0.861,256,0.531,277,0.339,0.52,0.557,14.1,5.5,9.9,1.4,7,0.74,0.57,0.89,6.3,113.2,104.7
406,Naji Marshall,Nor,F,24.13,41,11.8,24.5,21.6,13.6,63,0.762,102,0.549,80,0.2,0.44,0.496,5.1,2.4,11.4,1,11.9,0.59,0.12,0.8,7.8,100.4,104.9
407,Kenyon Martin Jr.,Hou,F,21.18,65,20.8,43.3,16.8,9.5,103,0.641,305,0.607,134,0.343,0.579,0.593,8.8,3.9,10.4,1.4,10.3,0.43,0.43,0.78,7,117.6,114
408,Caleb Martin,Mia,F,26.46,52,22.8,47.6,16.4,9.3,82,0.756,229,0.585,134,0.396,0.588,0.613,9.4,4,9.8,1.1,7.4,1.02,0.48,0.79,6.1,121.3,103.4
